"subject","activity","frequency_of_body_acceleration_jerk_mean (x_axis)","frequency_of_body_acceleration_jerk_mean (y_axis)","frequency_of_body_acceleration_jerk_mean (z_axis)","frequency_of_body_acceleration_jerk_standard_deviation (x_axis)","frequency_of_body_acceleration_jerk_standard_deviation (y_axis)","frequency_of_body_acceleration_jerk_standard_deviation (z_axis)","frequency_of_body_acceleration_magnitude_mean","frequency_of_body_acceleration_magnitude_standard_deviation","frequency_of_body_acceleration_mean (x_axis)","frequency_of_body_acceleration_mean (y_axis)","frequency_of_body_acceleration_mean (z_axis)","frequency_of_body_acceleration_standard_deviation (x_axis)","frequency_of_body_acceleration_standard_deviation (y_axis)","frequency_of_body_acceleration_standard_deviation (z_axis)","frequency_of_body_body_acceleration_jerk_magnitude_mean","frequency_of_body_body_acceleration_jerk_magnitude_standard_deviation","frequency_of_body_body_gyroscopic_jerk_magnitude_mean","frequency_of_body_body_gyroscopic_jerk_magnitude_standard_deviation","frequency_of_body_body_gyroscopic_magnitude_mean","frequency_of_body_body_gyroscopic_magnitude_standard_deviation","frequency_of_body_gyroscopic_mean (x_axis)","frequency_of_body_gyroscopic_mean (y_axis)","frequency_of_body_gyroscopic_mean (z_axis)","frequency_of_body_gyroscopic_standard_deviation (x_axis)","frequency_of_body_gyroscopic_standard_deviation (y_axis)","frequency_of_body_gyroscopic_standard_deviation (z_axis)","time_of_body_acceleration_jerk_magnitude_mean","time_of_body_acceleration_jerk_magnitude_standard_deviation","time_of_body_acceleration_jerk_mean (x_axis)","time_of_body_acceleration_jerk_mean (y_axis)","time_of_body_acceleration_jerk_mean (z_axis)","time_of_body_acceleration_jerk_standard_deviation (x_axis)","time_of_body_acceleration_jerk_standard_deviation (y_axis)","time_of_body_acceleration_jerk_standard_deviation (z_axis)","time_of_body_acceleration_magnitude_mean","time_of_body_acceleration_magnitude_standard_deviation","time_of_body_acceleration_mean (x_axis)","time_of_body_acceleration_mean (y_axis)","time_of_body_acceleration_mean (z_axis)","time_of_body_acceleration_standard_deviation (x_axis)","time_of_body_acceleration_standard_deviation (y_axis)","time_of_body_acceleration_standard_deviation (z_axis)","time_of_body_gyroscopic_jerk_magnitude_mean","time_of_body_gyroscopic_jerk_magnitude_standard_deviation","time_of_body_gyroscopic_jerk_mean (x_axis)","time_of_body_gyroscopic_jerk_mean (y_axis)","time_of_body_gyroscopic_jerk_mean (z_axis)","time_of_body_gyroscopic_jerk_standard_deviation (x_axis)","time_of_body_gyroscopic_jerk_standard_deviation (y_axis)","time_of_body_gyroscopic_jerk_standard_deviation (z_axis)","time_of_body_gyroscopic_magnitude_mean","time_of_body_gyroscopic_magnitude_standard_deviation","time_of_body_gyroscopic_mean (x_axis)","time_of_body_gyroscopic_mean (y_axis)","time_of_body_gyroscopic_mean (z_axis)","time_of_body_gyroscopic_standard_deviation (x_axis)","time_of_body_gyroscopic_standard_deviation (y_axis)","time_of_body_gyroscopic_standard_deviation (z_axis)","time_of_gravity_acceleration_magnitude_mean","time_of_gravity_acceleration_magnitude_standard_deviation","time_of_gravity_acceleration_mean (x_axis)","time_of_gravity_acceleration_mean (y_axis)","time_of_gravity_acceleration_mean (z_axis)","time_of_gravity_acceleration_standard_deviation (x_axis)","time_of_gravity_acceleration_standard_deviation (y_axis)","time_of_gravity_acceleration_standard_deviation (z_axis)"
28,"SITTING",-0.747844732361111,-0.750962105433333,-0.753285907279167,-0.724404498930556,-0.721396049247222,-0.7213033751125,-0.746123513640278,-0.723651736859722,-0.752041475413889,-0.751309421055556,-0.751083611125,-0.720212520875,-0.717059835676389,-0.722020306583333,-0.731424025611111,-0.717934415054167,-0.724501124375,-0.725671868272222,-0.729770171125,-0.722873188659722,-0.751390180596667,-0.749977492247222,-0.747978377069444,-0.720380258413889,-0.716681814111111,-0.717431739019444,-0.759013551402778,-0.719771448479167,-0.728880035984722,-0.728641407116667,-0.729414026858056,-0.718564898508333,-0.717081266860139,-0.722818159875,-0.749583206319444,-0.720544036373611,-0.718505262027778,-0.723312922416667,-0.727988342040278,-0.711218512722222,-0.719759286588889,-0.720669024081944,-0.753403377986111,-0.715044045212778,-0.752896965626389,-0.7586945465,-0.752861755040278,-0.719256428513889,-0.723106648023611,-0.723733986105556,-0.750035094050139,-0.708662644383333,-0.7346241243125,-0.742030567277778,-0.747224050340278,-0.709396048738889,-0.714795671819444,-0.719419568899444,-0.756984166461111,-0.723066216069444,-0.718583995966667,-0.728161657525,-0.727856799180556,-0.725921398661111,-0.735330542995833,-0.733144198097222
28,"STANDING",-0.744744574333333,-0.74918773617284,-0.745620901474231,-0.693612779396154,-0.684323918550741,-0.691025632552564,-0.755915972128205,-0.694823362720513,-0.725316051826282,-0.726000556816173,-0.733889784337179,-0.697082459830769,-0.683333494965432,-0.686181178602564,-0.756820129530864,-0.687575866566914,-0.745787704846154,-0.687987015441282,-0.747046506034615,-0.685666215397436,-0.748403524474359,-0.756996243185185,-0.754263121628205,-0.696453645664103,-0.694285643254321,-0.692894837174359,-0.717350607789744,-0.69633580325,-0.69445712302963,-0.695239663729487,-0.701624806685897,-0.726587107098765,-0.712171078230769,-0.721171613923077,-0.706526865728395,-0.69108323335679,-0.688979931235802,-0.691554145180769,-0.699844692860256,-0.75075110472716,-0.750473361038462,-0.754450887076923,-0.726434995480769,-0.689228299494872,-0.699893848222222,-0.700938118082051,-0.705545012715385,-0.704103331871605,-0.68171384861282,-0.688165916461538,-0.726073112037037,-0.691327643788889,-0.697267119950617,-0.697902448807692,-0.702195053966667,-0.721322824592593,-0.712918513730769,-0.720498292647051,-0.714854640452436,-0.686403999315385,-0.691388139861728,-0.691386476216667,-0.700271015952179,-0.736365000111111,-0.73099394398718,-0.738821732444872
28,"WALKING",-0.27933000437037,-0.280149401227778,-0.267970762748148,-0.35502410262963,-0.341544137203704,-0.328651023555556,-0.292092780085185,-0.325308482962963,-0.274168025931481,-0.289993377333333,-0.284596409037037,-0.334107294832778,-0.320478635722222,-0.337286690962963,-0.284708233918519,-0.332910275296296,-0.278874406925926,-0.317358332892593,-0.284648630644444,-0.332148695242593,-0.287166698111111,-0.282060960981481,-0.277004784203704,-0.326520478146296,-0.327135182001852,-0.328852661644444,-0.279339544666667,-0.339183908833333,-0.33793858687037,-0.335545590092593,-0.318640947355556,-0.301547255855556,-0.32880185587037,-0.302077037240741,-0.312999673981481,-0.345978866166667,-0.328642010816667,-0.33314632527037,-0.334265176162963,-0.293816740722222,-0.297267850148148,-0.272050707648148,-0.275485548727778,-0.335171952224074,-0.320406155944444,-0.306759710664815,-0.308916448055556,-0.314617849055556,-0.350621125814815,-0.326561722244444,-0.292994556611111,-0.358247395092593,-0.319379811961111,-0.361683622074074,-0.338317451611111,-0.302647394814815,-0.351096287177778,-0.314081649814815,-0.28232172412963,-0.33928462737037,-0.315349944888889,-0.31652535012963,-0.345707314,-0.284829259425926,-0.309823584138889,-0.313388493298148
28,"WALKING_DOWNSTAIRS",-0.146915780388889,-0.163867078915556,-0.137975238075,-0.168944704922222,-0.173037306488889,-0.135994333354167,-0.144985532377778,-0.118452164173333,-0.118211084251111,-0.127528478246667,-0.148923119129167,-0.159539950948889,-0.185910861311111,-0.162747421677083,-0.198465023006667,-0.125372936377778,-0.201740247848889,-0.0479216036,-0.155397675489583,-0.07753728541875,-0.156718774806667,-0.168788996071111,-0.143973276173333,-0.121425981808889,-0.154623138311111,-0.145501475354167,-0.09871594036,-0.17212745044,-0.0976021819311111,-0.0994792025458333,-0.103946291644444,-0.215471147011111,-0.173033146260417,-0.159794744266667,-0.117630452422222,-0.184802686755556,-0.117914990286667,-0.102973098118521,-0.0863105889444444,-0.208918639751111,-0.204981669591667,-0.196011344622222,-0.120050207496458,-0.16103564925,-0.0666270068,-0.0835894374791667,-0.0905497140666667,-0.202567288331111,-0.166470638520833,-0.146608856066667,-0.122427322317778,-0.184095765171111,-0.0895500797688889,-0.0414813758020833,-0.0409661500862222,-0.192999811955556,-0.1682306693625,-0.158129179631111,-0.140061299958333,-0.189852900464583,-0.107314158357778,-0.0546348032083333,-0.0355684609933333,-0.177236668344444,-0.162709772964583,-0.173208949355556
28,"WALKING_UPSTAIRS",-0.388110737901961,-0.330002807807843,-0.329763030980392,-0.253379176931373,-0.258103410539216,-0.287489065807843,-0.346927507201961,-0.290195152980392,-0.353852442686275,-0.351813282778431,-0.372433589162745,-0.305463657647059,-0.290187308039216,-0.29456967654902,-0.352015567354902,-0.302621039490196,-0.346249364490196,-0.290478598327451,-0.359969818058824,-0.293390821855882,-0.339240127980392,-0.33634851254902,-0.346163729117647,-0.258358034235294,-0.285320761937255,-0.291268895039216,-0.34178178037451,-0.278387940313725,-0.31804693282549,-0.313596298056863,-0.307975885411765,-0.349287847843137,-0.34081556677451,-0.337921024652941,-0.349517380509804,-0.294345582207843,-0.273708011470588,-0.291432270035294,-0.299750823117647,-0.329069527541176,-0.334009847047059,-0.343850330590196,-0.353393630854902,-0.312242937516471,-0.35280989227451,-0.361322780960784,-0.375108999313725,-0.34228639,-0.326720949552941,-0.290123619698039,-0.352140922980392,-0.290191010513725,-0.307168390156863,-0.303032595215686,-0.356927581392157,-0.337031783911765,-0.355293607117647,-0.353487739901961,-0.341178002582353,-0.309809294745098,-0.313465956607843,-0.323438475392157,-0.30598012532549,-0.360049338431373,-0.331726887196078,-0.332357652545098
29,"LAYING",-0.744986582888406,-0.7301632094,-0.744084001142029,-0.754806222418841,-0.751065623878261,-0.761566626376812,-0.744747913123188,-0.755125140468116,-0.740194989168116,-0.740337789649275,-0.744668451611594,-0.748757889908696,-0.752482325678261,-0.759685165514493,-0.736385826113043,-0.756820050463768,-0.747058646613043,-0.756959571017391,-0.745028521226087,-0.760297819362319,-0.747988823215942,-0.747672114481159,-0.749052614656377,-0.761403664925362,-0.760980049786957,-0.761456318910145,-0.73703497283913,-0.758183219654493,-0.743921068502899,-0.747761555849275,-0.742351428795652,-0.742180701156522,-0.747548681528551,-0.740883933023188,-0.73223799344058,-0.759946119518841,-0.760520756637681,-0.763147108565217,-0.735761334491304,-0.745631277326667,-0.748185758097101,-0.733349955726087,-0.739822432291304,-0.759731927050725,-0.749122031201449,-0.752586500666957,-0.731050229004348,-0.740983596913043,-0.747427592585507,-0.755067301142029,-0.731050543371014,-0.757634454347826,-0.732609466050435,-0.743672917226087,-0.752678550042029,-0.737078827366667,-0.745461330384058,-0.745164109742029,-0.737214636028986,-0.761655376152174,-0.734347450221739,-0.74202357195942,-0.744574379810145,-0.733260990805797,-0.742008194411594,-0.746472507875362
29,"SITTING",-0.747272919916667,-0.751376879166667,-0.748344325116667,-0.716991437718333,-0.720678937251667,-0.721176079816667,-0.749627785645,-0.71280866553,-0.737942068255,-0.744977435148333,-0.745808630668333,-0.71409428653,-0.721997762716667,-0.7214776738,-0.745229757833333,-0.715926325385,-0.744006509135,-0.733781666003333,-0.741497850933333,-0.717338323176667,-0.74876357915,-0.745543167466667,-0.7461309891,-0.705586753861667,-0.716905877068333,-0.717116867488333,-0.756441993626333,-0.701695545366667,-0.745129864633333,-0.74760529397,-0.754601297841667,-0.745484148135,-0.748317278556667,-0.735524441516833,-0.75476924321,-0.719450587526667,-0.734763742516667,-0.737689874516667,-0.736184062156667,-0.749412249540167,-0.748284470915,-0.737333047701667,-0.759497535879333,-0.719247017916667,-0.765870806883333,-0.767505102966667,-0.75464601236,-0.731137096231667,-0.733642651165,-0.718728401898333,-0.759655180943333,-0.71347125499,-0.76370716196,-0.7641775621,-0.768187644008333,-0.746188802422,-0.745384315083333,-0.722115272698333,-0.766515039916667,-0.716419724236667,-0.7487370998,-0.749267532146667,-0.74286134046,-0.751274987963333,-0.743832520236667,-0.73830258134
29,"STANDING",-0.746870402460606,-0.741351546604545,-0.749448102079365,-0.750884625210606,-0.748715772442273,-0.738825106134921,-0.747049732551515,-0.748524368491364,-0.745139046333318,-0.745618561772727,-0.753485500888889,-0.748885448781818,-0.749972022974242,-0.738941963920635,-0.746823402781818,-0.747980607198485,-0.746847973177273,-0.747137277543939,-0.752055620296825,-0.756125447115873,-0.744166126393636,-0.742746725333333,-0.747675925033333,-0.745489997130303,-0.746610901686364,-0.735245548184127,-0.745288279348485,-0.749245434831818,-0.748114332909091,-0.76930122128254,-0.748794819366061,-0.745596815512727,-0.750624172411111,-0.745314724727273,-0.746213930181818,-0.747172197472727,-0.747455339234849,-0.753370691503175,-0.747218688524242,-0.745074663443939,-0.749969886458254,-0.744507227393939,-0.752324532992063,-0.737031485284127,-0.745898632871212,-0.752563772060317,-0.747492689452121,-0.745104178384848,-0.735368862655556,-0.747971417609091,-0.744663516260151,-0.747014060799394,-0.744703404304545,-0.751240071753968,-0.745687109459091,-0.744270200181818,-0.737255644906349,-0.745202365119697,-0.752339707165079,-0.737045474252381,-0.747502798627879,-0.751407457184127,-0.748829458780303,-0.746578002606061,-0.751528481936508,-0.746644764742424
29,"WALKING",-0.276431556240741,-0.254909217588235,-0.262101401483333,-0.247910945518519,-0.24620539054902,-0.275660059277778,-0.248809009981481,-0.276145469924074,-0.267296654742593,-0.283194190341176,-0.266417727459259,-0.257497043546296,-0.276371133317647,-0.256103329103704,-0.243239996415686,-0.277397861423529,-0.231210306907407,-0.28082282887037,-0.243234760165926,-0.276654106633889,-0.284635602759259,-0.257884076311765,-0.251377152518518,-0.266705000292593,-0.281921743333333,-0.275381798761111,-0.273058420796296,-0.245389807225926,-0.287604150098039,-0.271433576042593,-0.27949456467963,-0.210664339980392,-0.223499920077778,-0.226001787951852,-0.284942099343137,-0.267918248019608,-0.270631537309804,-0.280033212333333,-0.285267495572222,-0.225064811235294,-0.234914001432407,-0.237993842874074,-0.262804199037037,-0.227682711053704,-0.277997370411765,-0.255104039113148,-0.279705959261111,-0.234560112892157,-0.216218360994444,-0.234155599074074,-0.270940742254902,-0.231589358784314,-0.25810342197451,-0.269232478290741,-0.292937072185185,-0.215307712559216,-0.23611683572037,-0.255790840274074,-0.263776302314815,-0.236288176624074,-0.258301437596078,-0.276647761764815,-0.307128267077778,-0.224379124158627,-0.200857211092593,-0.196187590481481
29,"WALKING_DOWNSTAIRS",-0.149540929047917,-0.0951056480416667,-0.104178004254167,-0.198658848575,-0.208231097489583,-0.176815691264583,-0.161211010395833,-0.25191630025,-0.1587190367,-0.15472788053125,-0.175508515479167,-0.231834533397917,-0.29687645573125,-0.232542958416667,-0.147617407479167,-0.212372898704167,-0.146744133720833,-0.1672429001875,-0.116488022860417,-0.176968328470833,-0.128014286375,-0.13975369800625,-0.163214343,-0.209080538083333,-0.223340129109375,-0.246827052489167,-0.134378713708333,-0.171359243792292,-0.20534840059375,-0.164047045727083,-0.165316365483333,-0.1580729570625,-0.144125702633333,-0.155801049091563,-0.13965848120625,-0.21895971385,-0.187988884295833,-0.203862874777083,-0.2250260400625,-0.175952567204167,-0.139105939883333,-0.152969659252083,-0.129849686375625,-0.207386966625,-0.188307366689583,-0.175311568483333,-0.1570173936375,-0.218954810833333,-0.217872116302708,-0.200038380404167,-0.138858844604167,-0.222033099270833,-0.162278608208333,-0.1699943108125,-0.180658182952083,-0.150140188604167,-0.1768387910625,-0.1696680502125,-0.114981704779167,-0.163742188408333,-0.237071945729167,-0.235627528854167,-0.195702102939583,-0.200259247334167,-0.18048086715,-0.193059241083333
29,"WALKING_UPSTAIRS",-0.199720424470833,-0.194780668509804,-0.209559343879167,-0.258882941791667,-0.24712352664902,-0.220752535,-0.218187858902083,-0.224596608020833,-0.22551982363125,-0.222107945598039,-0.213644443977083,-0.270765225422917,-0.257790478139216,-0.255807282661667,-0.248489216582353,-0.239793373986667,-0.224945707164583,-0.200974491789583,-0.244868186866667,-0.20031228439375,-0.262496527708333,-0.262449131,-0.232690726208333,-0.249508710125,-0.237663523396078,-0.236856929791667,-0.217401084969167,-0.255571578983333,-0.202805666617647,-0.19895314525,-0.20276612974375,-0.269051693688235,-0.247870701302083,-0.271459137804792,-0.194067317235294,-0.227459947356863,-0.19373467225098,-0.21557322155625,-0.213518629208333,-0.22293324372549,-0.264744937395833,-0.241618051916667,-0.1952821628125,-0.278327110895833,-0.218593725103922,-0.205786431979167,-0.21365183200625,-0.268424266284314,-0.248555464629167,-0.256025770020833,-0.201806457488235,-0.265533154809804,-0.216369475427451,-0.220208699964583,-0.196864468104167,-0.273411200611765,-0.270190022520833,-0.27202994875,-0.20722441469375,-0.239274272285417,-0.218056912309804,-0.194234499860417,-0.184753003195833,-0.259375979392157,-0.256983019754375,-0.245941502135417
30,"LAYING",-0.735721599957971,-0.72857899922029,-0.739629476944444,-0.732914992933333,-0.729203016118841,-0.731223721566667,-0.723991872695652,-0.743940760233333,-0.734236024876812,-0.720826047975362,-0.732000240881944,-0.734029983853623,-0.724606856733333,-0.730365543831944,-0.715027797898551,-0.73697768726087,-0.72482179854058,-0.744187019463768,-0.713784504163889,-0.755103815111111,-0.737436439994203,-0.72667394654058,-0.724218147468333,-0.728784144169565,-0.71914616486087,-0.737268611709722,-0.728267915652174,-0.72785207,-0.736125463905797,-0.758243312086111,-0.749820462376812,-0.724966878773913,-0.733558655480556,-0.734733244936232,-0.742480792785507,-0.726923125873913,-0.735178560443478,-0.757172379269444,-0.743978692295652,-0.715513162871015,-0.721488198100972,-0.72577555463913,-0.727634369016389,-0.7274445867875,-0.742246708797101,-0.757354691711111,-0.750976843430435,-0.722746914524638,-0.733317335083333,-0.737787110312754,-0.72170079897971,-0.720195099871014,-0.742260712246232,-0.753273169986111,-0.748871258056522,-0.725824323934783,-0.7263892668825,-0.73296430816087,-0.742090567335556,-0.723333915701389,-0.737487031841304,-0.756686387390278,-0.745223483971014,-0.721159315946377,-0.7276655904875,-0.731141427108696
30,"SITTING",-0.735688047396825,-0.746202491995238,-0.761612287363333,-0.738715907453968,-0.745761833011111,-0.735550194955,-0.741876933703968,-0.730393995122857,-0.730234187246032,-0.738695034547619,-0.730716002716667,-0.727267916876191,-0.734310244384127,-0.734286828625,-0.742802438015873,-0.735421186469841,-0.749236225761905,-0.720339064412698,-0.752537206547667,-0.6990706446,-0.757367140328571,-0.757558352993651,-0.7560835115835,-0.733060764920635,-0.736903591698413,-0.730317757608333,-0.738675964862381,-0.743020165053968,-0.708575055060317,-0.68525198175,-0.704930573355556,-0.735662937693651,-0.73200373065,-0.736232827315873,-0.729502970074603,-0.740971067285714,-0.723784217666667,-0.709292428186667,-0.717242607769841,-0.753524269474603,-0.752087969461667,-0.736050348025397,-0.737924438070833,-0.7390374069,-0.714721863838095,-0.697727134865,-0.725845305063492,-0.733042684126984,-0.736237733858333,-0.735309362063492,-0.747058813558063,-0.747852253730159,-0.713336398104762,-0.704119307691667,-0.717298190165079,-0.738450363888889,-0.733476289021667,-0.72810448947619,-0.731528114376667,-0.749327248813333,-0.711360940490476,-0.68997449285,-0.716314742473016,-0.741358336984127,-0.7395344507,-0.734881706796825
30,"STANDING",-0.732321985773333,-0.754492315087719,-0.717856704376667,-0.6996916561,-0.691256746040351,-0.681378492363333,-0.727058158436667,-0.675878868606667,-0.737051592916667,-0.749912438491228,-0.717275113755,-0.729432924636883,-0.719830251742105,-0.686981780223333,-0.741653793347368,-0.678423013712281,-0.727377868488333,-0.677208057005,-0.723065778416667,-0.677194479016667,-0.72284198255,-0.745362259666667,-0.725311416281667,-0.682173599185833,-0.684425689677193,-0.680572350557667,-0.718124094778333,-0.72834226585,-0.67970056181579,-0.686668846751667,-0.691438528571667,-0.735025086263158,-0.72041517112,-0.727803066841667,-0.734370120828947,-0.730520434263158,-0.681572446150877,-0.687039107481667,-0.6846242755015,-0.731764577596491,-0.717731988866667,-0.727822872346667,-0.733864361466667,-0.726320221486667,-0.725766676870175,-0.71383594002,-0.723488715033333,-0.735813413238597,-0.723704982333333,-0.725733352723333,-0.752591752901754,-0.737592536935088,-0.714449202019298,-0.712565053691667,-0.71678083834,-0.746979967561404,-0.721275293177167,-0.726460497316667,-0.706225652483333,-0.715431342633333,-0.684547181964912,-0.684260948758333,-0.675705584488333,-0.74038412887193,-0.718597916431667,-0.720997842266667
30,"WALKING",-0.291223544587302,-0.262638091169697,-0.268564565310606,-0.253133873998413,-0.253609088159242,-0.264320445484849,-0.276968990619048,-0.259255487552381,-0.273495692392064,-0.267554118359394,-0.27737335230303,-0.250821472246032,-0.254873294236364,-0.255883098466667,-0.267302112651515,-0.254941667068182,-0.268896794095238,-0.254956029011429,-0.265485641772727,-0.268855166666667,-0.282414394793651,-0.271443350042424,-0.273506942424242,-0.259974176775397,-0.262172598887879,-0.277699970845606,-0.299444935726984,-0.252687623222222,-0.271417835277273,-0.27082706520303,-0.286712506904762,-0.279041583078788,-0.277590535328788,-0.268954507301587,-0.261524840909091,-0.257390736559091,-0.261625031640909,-0.262718116863636,-0.247440907725397,-0.265765250856061,-0.262442464954545,-0.259958589873016,-0.268549275365151,-0.265825154283333,-0.262262853025606,-0.253477469033333,-0.272333737793651,-0.271250450522727,-0.253497075025758,-0.266454753638095,-0.25902177969697,-0.257334322095455,-0.262726158072727,-0.273533113224242,-0.272894646746032,-0.246707320984848,-0.268781946913636,-0.289732795698413,-0.273822374936364,-0.274336961621212,-0.263703109666667,-0.265802909742424,-0.271386289338095,-0.279473157080303,-0.283067805401515,-0.266816524349206
30,"WALKING_DOWNSTAIRS",-0.239685974832222,-0.216945176796825,-0.255665247771167,-0.181504320377778,-0.15173881174381,-0.256364649545,-0.224014730706349,-0.184939795096825,-0.223590790571429,-0.213029097253968,-0.2430379328195,-0.223337794563492,-0.198013687650794,-0.205533148541667,-0.211978478948254,-0.208127110092063,-0.231194839147619,-0.215859595855556,-0.220433066163167,-0.227062167333333,-0.222781736006349,-0.204502274922857,-0.24061107416,-0.228624134952381,-0.215126828349206,-0.220801024045,-0.195388616822222,-0.191520716004762,-0.238369519895238,-0.253224734716667,-0.197722298360317,-0.195792544955556,-0.242790286338333,-0.227234766219048,-0.219755172442857,-0.179288917901267,-0.208284378846032,-0.229378619465,-0.200497723839683,-0.224568376625397,-0.241858764865,-0.229174748826508,-0.237934609733333,-0.216721517466667,-0.220963524355556,-0.238875538237833,-0.226558244861905,-0.195473086715873,-0.245777490161667,-0.200809839098254,-0.2116024142,-0.186090516349206,-0.220211484173175,-0.253157289566667,-0.224195567824127,-0.204009221610476,-0.226975709488333,-0.203802937774603,-0.250420507088333,-0.193040569736667,-0.213116503569841,-0.225595976208333,-0.211044050938095,-0.1967019308,-0.233692416601667,-0.198201958820635
30,"WALKING_UPSTAIRS",-0.320360750045455,-0.348505585388571,-0.356311085469697,-0.31627101024697,-0.33652037908254,-0.32753284825303,-0.333817465015152,-0.344534374662121,-0.335413424015152,-0.337593793871111,-0.340365381013636,-0.345273527424242,-0.342350946904762,-0.322786460048636,-0.360477887911111,-0.347408702679365,-0.341688432393939,-0.343036319969697,-0.321430011081818,-0.358394091280182,-0.351558392378788,-0.339975730733333,-0.349633111666667,-0.324832344378788,-0.314610364365079,-0.344225377031818,-0.354489560336364,-0.33404259830303,-0.336102180079365,-0.318128715042424,-0.315429086978788,-0.337485240634921,-0.330737199060606,-0.334319729125758,-0.354399212269841,-0.333011567593651,-0.335786375571429,-0.331962423106061,-0.304485578111364,-0.334851763587302,-0.338808644954545,-0.332605048865152,-0.356166329521212,-0.338154972545455,-0.351348875698413,-0.324837393833333,-0.312316343151515,-0.326389507473016,-0.33486451535303,-0.321055144977273,-0.340585281201587,-0.313448606769841,-0.342609233597143,-0.36700149380303,-0.360361634231818,-0.353313748003175,-0.337059560363636,-0.335316093536364,-0.378077937951515,-0.351055113975758,-0.352525949412698,-0.366937371091818,-0.344229889677273,-0.350902618079365,-0.348267543409091,-0.331430157466667
